Half-Barred Goby
Halfmoon Lunula Trigger
Halosaur
Hamiltons barb
Hammerhead shark
Hammerjaw
Hancock’s catfish
Handfish
Haplochromis quads cichlid
Haplophryne mollis
Hāpuku
Hardenberg’s anchovy
Hardhead catfish
Hardtail conger
Hardyhead silverside
Harelip sucker
Harlequin bass
Harlequin rasbora
Harlequin sweetlips
Harlequin Tusk wrasse
Harptail Blenny
Harrison’s pencilfish
Hasselt’s Goby
Hasselt’s sprat
Hatchet fish
Hawaiian garden eel
Hawaiian grouper
Hawaiian halosaurid
Hawaiian spaghetti eel
Hawaiian Spotted Puffer
Head and tail light tetra
Head bang conger
Head spot moray
Heckel discus
Hector's Goby
Hectors clingfish
Heller’s anchovy
Heller’s barracuda
Hemiramphus balou
Herring smelt
Heterotis
Hiden ilisha
Hi fin snapper
Hickory shad
Highfin Moray
Highlands long-finned eel
Hildebrandt’s elephant snout fish
Hillstream loach
Hilsa shad
Himantolophus stewarti
Histiobranchus bathybius
Hoeven’s snake eel
Hog-nosed brochis
Hoki
Honey gourami
Honeycomb moray
Honeycomb Puffer
Honeycomb stingray
Hooded Fairy Wrasse
Hook Jaw moray
Horn shark
Horned bannerfish
Horned Barb Fish
Horned Heniochus
Horned lantern fish
Hornyhead chub
Horse faced loach
Horseeye jack
Horsefish
Horsehair eel
Huchen
Huchtii Anthias
Humbug damselfish
Humpback anglerfish
Humpback chub
Humpback hairfin anchovy
Humpback puffer
Humpback red snapper
Humpback turretfish
Humpbacked limia
Humphead Bannerfish
Humphead parrotfish
Humphead thryssa
Humu Picasso Trigger
Humuhumunukunukuapua'a
Hussar
Hutchen salmon
Hutomoi Anthias
Hyporhamphus unifasciatus
Iberian nase
Ide
Idiot Fish
Ilish
Ilyophis brunneus
Imperial scaldfish
Inanga
Inconnu
Indian anchovy
Indian brown sailfin tang
Indian glass barb
Indian glassfish
Indian ilisha
Indian longtailed sand eel
Indian mackerel
Indian mottled eel
Indian mud moray
Indian oil sardine
Indian pellona
Indian pike conger
Indian river shad
Indian sardine
Indian sillago
Indian spiny loach
Indian trigger
Indian vagabond butterflyfish
Indifferent eel
Indigo Dottyback
Indigo hamlet
Indochina featherback
Indonesian featherback
Indonesian gizzard shad
Indonesian longfin eel
Indonesian shortfin eel
Indo-Pacific sailfish
Indo-Pacific shorttail conger
Indo-Pacific tarpon
Inexpectum pelco
Ingolf duckbill eel
Inhaca fringelip
Inshore hagfish
Insular anchovy
Iowa darter
Iridescent catshark
Irksome eel
Jack Dempsey cichlid
Jack knife fish
Jack mackerel
Jack silverside
Jackfish
Jackknife Fish
Jacksons barb
Jae barb
Jaguar catfish
Jaguar cichlid
Jaguar guapote
Jalisco chub
Jamaica weakfish
Jamaican killifish
James’s anchovy
Jansen’s wrasse
Janss' Pipefish
Japan surgeonfish
Japanese amberjack
Japanese anchovy
Japanese barracuda
Japanese Basslet
Japanese beardfish
Japanese blacktail triplefin
Japanese butterfish
Japanese butterflyfish
Japanese chromis
Japanese codling
Japanese crucian carp
Japanese Dragon Moray eel
Japanese dragonet
Japanese eel
Japanese flathead
Japanese gissu
Japanese goatfish
Japanese grenadier
Japanese grenadier anchovy
Japanese halfbeak
Japanese medaka
Japanese pilchard
Japanese ricefish
Japanese river goby
Japanese rubyfish
Japanese scad
Japanese sea bass
Japanese sturgeon
Japanese Swallowtail Angelfish
Japanese threadfin bream
Japanese white crucian carp
Jau catfish
Java combtail
Javanese Damsel
Javan ilisha
Javan worm eel
Javelin
Jawfish
Jelly bean tetra
Jelly catfish
Jellynose fish
Jenyn’s sprat
Jewel cichlid
Jewel Damsel
Jewelled shad
Jewel Moray Eel
Jewel tetra
Jewfish
Jigsaw moray
John's snapper
Johnny darter
Johnston Damsel
Jolthead porgy
Jordans Tusk Wrasse
Julii Cleaner Wrasse
Julii’s Corydoras
June sucker
Jurua anchovy
Jurupari
Juvenile batfish
Juvenile emperor angelfish
Juvenile map puffer
Kafue pike
Kage showa koi
Kahawai
Kalimantan ilisha
Kalimantan river sprat
Kaluga
Kammal thrysa anchovy
Kanyu
Kapuas river sprat
Kashmir triplophysa loach
Katherine's Fairy Wrasse
Kato's Fairy Wrasse
Kaup’s arrowtooth eel
Kelp perch
Kentucky spotted bass
Kenyan lungfish
Kenyi mbuna cichlid
Kerr’s danio
Key anchovy
Keyhole angel
Keyhole cichlid
Ki bekko koi
Kidako moray
Killarney shad
Kin ki utsuri
King angel
King mackerel
King salmon
King snake eel
King threadfin
Kirikuchi char
Kissing gourami
Klausewitz’s garden eel
Klein's butterflyfish
Knife livebearer
Knight goby
Kokanee salmon
Kokopu
Kole tang
Koran Angelfish
Korean bonefish
Korean snake eel
Kribensis
Krøyer's deep sea angler fish
Kryptoglanis shajii
Kuhli loach
Kumakuma catfish
Kumonryo koi
Kupang Damsel
Kura shad
Labidochromis electric yellow
Labout's Fairy Wrasse
Labyrinth fish
Lace finned killifish
Laced moray eel
Ladder eel
Ladyfish
Lahontan cutthroat trout
Lake char
Lake chub
Lake chubsucker
Lake lamprey
Lake mweru sprat
Lake stickleback
Lake sturgeon
Lake tanganyika sardine
Lake tanganyika sprat
Lake tebera rainbowfish
Lake tumba dwarf sprat
Lake trout
Lake whitefish
Lampetra ayresii
Lampetra marina
Lampeye panchax
Lancetfish
Landlocked atlantic salmon
Lane red snapper
Lane snapper
Lantern Basslet
Lanternfish
Laotian shad
Large eye conger
Large Fin pupfish
Large hand snake eel
Largehead conger
Largemouth bass
Large pore conger
Large Scale pupfish
Largescale silver carp
Large Spotted snake moray
Large toothed conger
Larvatus Butterflyfish
Latticed Butterflyfish
Lava Pseudogramma
Lavenburg’s gulper eel
Lavender Tang
Lawnmower Blenny
Leaf scorpionfish
Leaffish
Leafy Filefish
Leafy sea dragon
Leaping bonito
Least brook lamprey
Least darter
Least killifish
Leerfish
Lefteye flounder
Lemon cichlid
Lemon damsel
Lemon shark
Lemon sole
Lemon tetra
Lemonpeel angelfish
Lenok
Leon springs pupfish
Leopard angel
Leopard bush fish
Leopard catfish
Leopard coral grouper
Leopard ctenopoma
Leopard eel
Leopard grouper
Leopard puffer
Leopard shark
Leopard wrasse
Lesser amberjack
Lesser electric ray
Lesser sardine
Lesser spiny eel
Lethenteron appendix
Lethenteron zanandreai
Lewis’s round herring
Lichen moray
Licorice dwarf gourami
Lieutenant tang
Lightfish
Lightning Wrasse
Lima shovelnose catfish
Lindman’s grenadier anchovy
Line Spot Flasher Wrasse
Linear Blenny
Lineatus Wrasse
Lined Butterflyfish
Lined citharinid
Lined conger
Lined sole
Lined surgeonfish
Lined Tamarin Wrasse
Linespot Trigger
Linophryne arborifera
Lionhead cichlid
Lipspot moray
Little anchovy
Little eye herring
Little fin anchovy
Little moray
Little tunny
Live colored moray eel
Liver colored moray eel
Livingstone’s bulldog
Livingstoni
Lizardfish
Loach minnow
Lock of girlsta char
Long armed snake eel
Long billed spearfish
Long eared sunfish
Long face wire eel
Long finger anchovy
Long finned char
Long finned characin
Long finned pike
Long finned sand diver
Long Finned Sleeper Goby
Long finned worm eel
Long jaw anchovy
Long nosed conger
Long nosed distichodus
Long Nosed emperor
Long snout butterfly fish
Long snout halfbeak
Long snout piper
Long tailed catfish
Long toothed false moray
Long whiskered catfish
Long Spine Porcupine Puffer
Long spined puffer
Long tailed shortfaced eel
Longear freshwater sunfish
Longeye conger
Longfin African conger
Longfin bonefish
Longfin dragonfish
Longfin eel
Longfin escolar
Longfin pacific anchovy
Longfin sanddab
Longfin shad
Longfin smelt
Longfin smooth-head
Longfin spotted snake eel
Longhorn cowfish
Longjawed herring
Longjaw mudsucker
Longneck eel
Longnose anchovy
Longnose armored searobin
Longnose batfish
Longnose chimera
Longnose dace
Longnose gar
Longnose hawkfish
Longnose lancetfish
Longnose stonebasher
Longnose sucker
Longnose tapirfish
Longnose trevally
Longnose whiptail catfish
Longtailed sand eel
Longtail ilisha
Longtail tuna
Loosejaw
Lord howe conger
Losera fangtooth pellonuline
Lost River sucker
Louvar
Loweye catfish
Lowfin moray
Loyal gramma
Lucas barracuda
Luderick
Luhuchi cichlid
Luminous conger
Luminous hake
Luminous slickhead
Lunare Wrasse
Lycothrissa anchovy
Lyretail anthias
Lyretail Blue Gudgeon Dartfish
Lyretail Grouper
Lyretail Hogfish
Maccullock’s rainbowfish
Macedonia shad
Mackerel shark
Mackerel tuna
Macmaster's dwarf cichlid
Macneill's Basslet
Macquarie perch
Maculiceps Tang
Madagascar mottled eel
Madagascar rainbowfish
Madagascar round herring
Magalenic rock cod
Magnificent Foxface
Magnificent snake eel
Mahi mahi
Mail-cheeked fish
Mai ndombe dwarf sprat
Majestic angel
Mako shark
Malabar grouper
Malabar sprat
Malacho
Malawi blue dolphin
Malawi eye biter
Managuense cichlid
Manamo anchovy
Mandarin fish
Manefish
Mangrove red snapper
Mangrove snapper
Many banded leporinus
Many Banded Pipefish
Many bar goatfish
Many eyed snake eel
Many fingered grenadier anchovy
Many spotted moray
Many spotted sweetlips
Many toothed snake moray
Many tooth garden eel
Manyline Perch
Maori seaperch
Map Puffer
Map pufferfish
Maputo conger
Marasri’s thryssa
Maray
Marble oscar cichlid
Marbled achara
Marbled Cat Shark
Marbled hatchetfish
Marbled headstander
Marbled lungfish
Marbled moray
Marbled rockcod
Marbled sleeper
Marbled snake eel
Marble toothed snake eel
Marcella Butterflyfish
Marine Betta
Marine hatchetfish
Marini anchovy
Marjorie Fairy Wrasse
Marlier’s julie
Marquesan sardinella
Marshall islands moray
Mary River cod
Masked Goby
Masked Heniochus
Masked moray
Masu salmon
Masuda's Hogfish
Mata Tang
Mauritanian shortfaced eel
Mauritius Flasher Wrasse
Maya pupfish
Mayan cichlid
Mbenji blue cichlid
McCosker's flasher wrasse
McCosker’s moray
Meckscale topminnow
Medaka ricefish
Mediterranean moray
Medusa fish
Mekong giant catfish
Mekong noodlefish
Melanarus wrasse
Melanocetus eustalus
Melas Angelfish
Merluccid hake
Merry widow livebearer
Mertensii butterflyfish
Meta tetra
Metallic foxface tang
Metallic topminnow
Mexican golden trout
Mexican hogfish
Mexican river gizzard shad
Meyer’s butterflyfish
Mezquital pupfish
Midas cichlid
Middling thread herring
Midnight angelfish
Midnight Dogface Puffer
Midnight snapper
Midshipman fish
Milk fish
Milkfish
Mimic Eibli Tang
Mimic Saddle Puffer
Mini Dart Goby
Miniatus Grouper
Minnow of the deep
Mirror carp
Mirror dory
Misaki worm eel
Misol snake eel
Misty grouper
Mitratus Butterflyfish
Modoc sucker
Mokele-mbembe bichir
Molly Miller Blenny
Molo snake eel
Moluccen moray
Mombasa Lionfish
Monkeyface prickleback
Monkfish
Mono Fish
Monrovia Tang
Monster Shrimp Goby
Monteiri’s bulldog
Moonlight gourami
Moon snake moray
Moorii cichlid
Moorish idol
Mordacia lapicida
Moreia verde
Morid cod
Morison’s dragonnet
Mormyrids
Morwong
Mosaic moray
Mosaic worm eel
Moses sole
Mosquitofish
Motoro stingray
Mottled bichir
Mottled catfish
Mottled conger moray
Mottled ctenopoma
Mottled false moray
Mountain brook lamprey
Mountain catfish
Mountain sucker
Mountain whitefish
Moustached thryssa
Moyer's Leopard Wrasse
Mozambique mouthbrooder
Mozambique tilapia
Mpanga cichlid
Mrigal carp
Mud carp
Mud catfish
Mud freshwater sunfish
Mud minnow
Muddy arrowtooth eel
Mulatto conger
Multibarred angelfish
Multicolor angelfish
Mummichog
Muraenichthys Hattae
Muraenolepididae
Mural sleeper goby
Murray cod
Murray’s smooth heas
Muskellunge
Mustache synodontis catfish
Mustache triggerfish
Mustachioed snake eel
Mustard eel
Mustard Tang
Mutton snapper
Myer’s loach
Mystery Wrasse
Myxine glutinosa
Myxine kuoi
Myxine limosa
Myxine mccoskeri
Myxine pequenoi
Naked-back knifefish
Nalolo Blenny
Naoko's Fairy Wrasse
Napoleon snake eel
Napoleon wrasse
Narrow Barred mackerel
Narrow hatchetfish
Narrow neck oceanic eel
Narrow striped anchovy
Narrow Tail moray
Nasal moray
Naso Tang
Nassau grouper
Natal mountain catfish
Natterer’s anchovy
Navaga
Nazas pupfish
Nebulous snake eel
Neglected grenadier anchovy
Nehu
Neighbor Conger
Neiva char
Nelson’s anchovy
Neomyxine caesiovitta
Neon blue sri lanka guppy
Neon Dottyback
Neon Eviota Goby
Neon gold barb
Neon red sri lanka guppy
Neon tetra
Neon Wrasse
Neonclypeodytes
Neopercularis Hogfish
Neosho smallmouth bass
Nepean herring
New guinea thryssa
New guinea worm eel
New jersey anchovy
New World rivuline
New zealand bigeye
New zealand black angelfish
New zealand black goby
New zealand blueback sprat
New zealand brill
New zealand catshark
New zealand demoiselle
New zealand flathead
New Zealand longfin eel
New zealand lumpfish
New zealand rockfish
New zealand rough skate
New Zealand sand diver
New zealand sand flounder
New zealand sand stargazer
New zealand slender clingfish
New Zealand smelt
New zealand smooth skart
New Zealand sole
New Zealand spotty
New zealand sprat
New zealand top knot
New Zealand torpedo
New zealand turbot
New zealand urchin clingfish
Newton's Wrasse
Ngai
Nicaragua cichlid
Nicaragua gizzard shad
Nichol’s worm eel
Nigerian fangtooth pellonuline
Niger Trigger
Nile bichir
Nile perch
Nile tilapia
Ninespine stickleback
Noble gourami
Noodlefish
Normal finned berlin swordtail
Normal finned comet pineapple fish
Normal finned green neon swordtail
Normal finned hamburg swordtail
Normal finned multicolor wagtail
Normal finned redback fish
Normal finned tricolor swordtail
North african catfish
North african shad
North American darter
North American freshwater catfish
North Pacific daggertooth
Northern anchovy
Northern brook lamprey
Northern churchill
Northern clingfish
Northern gulf anchovy
Northern hogsucker
Northern lampfish
Northern pike
Northern rainbowfish
Northern red snapper
Northern redhorse sucker
Northern sandlace
Northern sea robin
Northern sennet
Northern smallmouth bass
Northern squawfish
Norway pollock
Norway pout
Notcheaded marblefish
Nothobranchius
Notothen
Nurse shark
Nurseryfish
Nutting’s moray
Oblique-swimming triplefin
Obscure garden eel
Obtuse barracuda
Ocean sunfish
Ocean Surgeonfish
Oceanic anchovy
Oceanic whitetip shark
Ocellate Damsel
Ocellated moray
Ocellated sand eel
Ocellated shell dweller
Odessa barb
Ohio lamprey
Old Wife Fish
Old World knifefish
Oligorus goliath grouper
Olive rockfish
Oman snake eel
One lined pencilfish
One Sided livebearer
One spot hemiodus
One spot livebearer
One spot moray
One spot synodontis catfish
One spotted Foxface
One Stripe Fanged Blenny
One striped african characin
Opaleye
Opaline gourami
Orange and black oranda goldfish
Orange Back Fairy Wrasse
Orange band surgeonfish
Orange Banded Prawn Goby
Orange Bar Anthias
Orange bushfish
Orange chromide cichlid
Orange finned loach
Orange head worm eel
Orange Line Chromis
Orange Marked Goby
Orange mouth glass nose
Orange roughy
Orange Shoulder Tang
Orange Spot Rabbitfish
Orange Spotted Blenny
Orange spotted emperor
Orange Spotted Filefish
Orange Spotted Shrimp Goby
Orange spotted spinefoot
Orange spotted sunfish
Orange Spotted Tuskfish
Orange Stripe Cardinal
Orange tailed goodeid
Orange Toadfish
Orange wartskin angler
Orange-Banded Butterflyfish
Orange-Line Cardinal
Orange-spotted grouper
Orangemouth corvina
Orangespine Unicornfish
Orangestriped triggerfish
Orbicular burrfish
Orbicular velvetfish
Orbiculate batfish
Orbiculate Cardinal
Orchid Dottyback Fridmani
Ordinary eel
Ordinary snake eel
Oregon chub
Oreni Tilefish
Oriental flying gurnard
Oriental loach
Oriental worm eel
Orinoco sailfin catfish
Orkney char
Ornate angelfish
Ornate bichir
Ornate Bofish
Ornate Ghost Pipefish
Ornate Leopard Wrasse
Oscar cichlid
Oshean pout
Otocinclus catfish
Oven’s halosaur
Owen’s pupfish
Ozark bass
Pacific anchoveta
Pacific barracuda
Pacific black dragon
Pacific bluefin tuna
Pacific bumper
Pacific cod
Pacific creavalle jack
Pacific creole
Pacific cubera snapper
Pacific flatiron herring
Pacific footballfish
Pacific gizzard shad
Pacific goliath grouper
Pacific hagfish
Pacific hake
Pacific halibut
Pacific herring
Pacific ilisha
Pacific jack mackerel
Pacific ladyfish
Pacific lamprey
Pacific longfin herring
Pacific menhaden
Pacific mud eel
Pacific ocean perch
Pacific piquintinga
Pacific rudderfish
Pacific sabretooth anchovy
Pacific sailfish
Pacific sanddab
Pacific sandlace
Pacific sardine
Pacific saury
Pacific short finned eel
Pacific sierra mackerel
Pacific snake eel
Pacific snook
Pacific spaghetti eel
Pacific spoon nose eel
Pacific thread herring
Pacific tomcod
Pacific trout
Pacific viperfish
Pacific worm eel
Paddlefin Wrasse
Paddlefish
Paddletail onejaw
Pa hang pah
Painted eel
Painted frogfish
Painted greenling
Painted moray
Painted talking catfish
Pajama Cardinal
Pakistani Butterflyfish
Pale bleak
Pale chin moray
Pale eared garden eel
Pale green eel
Pale nose moray
Pale spotted eel
Pallid sturgeon
Palometa
Pan bak bara fighting fish
Panama anchovy
Panama longfin herring
Panamanian Green-Banded Goby
Panama sand eel
Panamic Barnacle Blenny
Panamic Fanged Blenny
Panamic moray eel
Pancake batfish
Panda corydoras
Panda dwarf cichlid
Panda Goby
Panga
Panther Grouper
Papuan Epaulette Shark
Papuan river sprat
Papuan seerfish
Paradise fish
Parasitic catfish
Pareiorhina hyptiorhachis
Parkinson’s rainbow fish
Parore
Parras pupfish
Parrot fish
Passer Angelfish
Pastel cichlid
Pastel Slender Wrasse
Patagonian toothfish
Payne’s synodontis catfish
Peacock cichlid
Peacock eel
Peacock flounder
Peacock goby
Peacock gudgeon
Peacock hind
Peamouth
Pearl cichlid
Pearl danio
Pearl gourami
Pearl of likoma cichlid
Pearl perch
Pearl scale
Pearl spot
Pearleye
Pearlfish
Pearlscale angelfish
Pearlscale Butterflyfish
Pearly compressiceps
Pearly Jawfish
Pearly razorfish
Pebble toothed moray
Pecos pupfish
Pelagic cod
Pelco catfish
Pelican barracuda
Pelican eel
Pelican gulper
Penang mouthbrooding betta
Pencilsmelt
Penguin fish
Penguin tetra
Peninsular hilltrout
Penn’s thrush eel
Penpoint sunnel
Peppered Butterflyfish
Peppered corydoras
Peppered worm eel
Peppermint angelfish
Peppermint Basslet
Perak river sprat
Perezi anchovy
Permit fish
Persian sturgeon
Peruvian anchovy
Peten cichli
Peters elephantnose fish
Petrale sole
Phantom redtail catfish
Philippine anchovy
Philippine eel
Philippines moray
Philippines worm eel
Phreatobius cisternarum
Pickhandle barracuda
Pictilis Anthias
Pictus Blenny
Pictus catfish
Pig Nosed arrowtooth eel
Pigeon blood discus
Pike eel
Pike killifish
Pike perch
Pike top livebearer
Pikeblenny
Pikehead gourami
Pilchard
Pillar wire eel
Pinantus zope
Pinda moray
Pineapple fish
Pinecone Fish
Pinjalo pinjalo
Pink and Blue Shrimp goby
Pink anemonefish
Pink Belly Wrasse
Pink kissing gouramis
Pink lipped moray eel
Pink salmon
Pink Smith Damsel
Pink Square Anthias
Pink Streaked Cryptic Wrasse
Pink tailed chalceus
Pink-Spotted Shrimp Goby
Pinktail Trigger
Pinstriped butterflyfish
Píntano
Pipe cichlid
Piper garfish
Piquintinga anchovy
Pirarucu
Pirate perch
Pixy Hawkfish
Plaice
Plain moray eel
Plain metynnis
Platyfish
Palmqvist's nonobranch
Plownose chimera
Poacher
Poey’s anchovy
Pointed tail snake eel
Polar cod
Pollack
Polleni Grouper
Pollyfish
Polonesian longfin eel
Polygon moray
Pom-pom goldfish
Pompano dolphin
Pond smelt
Pontic shad
Ponyfish
Poor cod
Pop eyed goldfish
Popeye Catalufa
Porbeagle shark
Porcupinefish
Porkfish
Port hoplo
Port Jackson Shark
Porthole catfish
Potato cod
Potato grouper
Potosi pupfish
Potter’s angelfish
Potters Wrasse
Pouched lamprey
Pouch snake eel
Powder blue tang
Powder Brown Tang
Powen
Predatory tetra
Pretty tetra
Pricily lanternfish
Pricklefish
Prickly anglerfish
Prickly deep-sea skate
Prickly shark
Princess Anthias
Prussian carp
Pseudanthias bicolor
Pseudo Setipinna anchovy
Pterophyllum scalare
Pudding Wife Wrasse
Pumpkinseed freshwater sunfish
Punctato Butterflyfish
Purple cichlid
Purple Firefish Goby
Purple Masked Angelfish
Purple mouthed conger
Purple Pseudochromis
Purple Queen Anthias
Purple rhinopias
Purple spaghetti-eel
Purple Stripe Dottyback
Purple striped sleeper goby
Purple Tang
Purple Tilefish
Pygmy Angelfish
Pygmy cory
Pygmy Leatherjacket Filefish
Pygmy pikeconger
Pygmy Red Rooster Waspfish
Pygmy sunfish
Pygmy Tuberculated Frogfish
Quagga goby
Quakerfish
Quatro cienegas pupfish
Queen angel
Queen danio
Queen parrotfish
Queen snapper
Queen triggerfish
Queensland grouper
Quetzal cichlid
Quillback
Quillback rockfish
Quillfish
Quoys Parrotfish
Raccoon Butterflyfish
Radiant Wrasse
Radiata Lionfish
Railway Sleeper Goby
Rainbow Basslet
Rainbow cichlid
Rainbow goodeid
Rainbow runner
Rainbow shark
Rainbow shiner
Rainbow smelt
Rainbow trout
Rainbow Wrasse
Rainford's Goby
Rainfordi Butterflyfish
Rainfordia grouper
Ram cichlid
Ranchu goldfish
Randalii’s Shrimp Goby
Randalli Anthias
Randalli's Assessor Basslet
Randall’s moray
Rao’s ilisha
Ratthbun’s bloodfin
Razor Surgeonfish
Razorback sucker
Reba carp
Rectangular Trigger
Red albino guppy
Red and black anemonefish
Red and green wag lyretail
Red arowana
Red Banded Hawkfish
Red Bar Anthias
Red bass
Red bellied pacu
Red bellied piranha
Red belted Anthias
Red belted Cardinal
Red breasted Wrasse
Red cap Goby
Red capped oranda goldfish
Red Cheek Wrasse
Red Cigar Wrasse
Red Clingfish
Red Coris Wrasse
Red devil
Red Dottyback
Red drum
Red ear pilchard
Red eel
Red emperor carp
Red Emperor Snapper
Red eyed tetra
Red face moray
Red garra
Red goatfish
Red grouper
Red hake
Red Hawkfish
Red herring
Red hind
Red Hind Grouper
Red Hook pacu
Red hooked silver dollar
Red Mandarin Goby
Red Margin Fairy Wrasse
Red nose anchovy
Red phantom tetra
Red pike
Red pike conger
Red Pygmy Possum Wrasse
Red rasbora
Red Rhinopias
Red rock cod
Red Scooter Blenny
Red Sea Heniochus
Red Sea sailfin tang
Red seam killifish
Red shiner
Red snakehead
Red snapper
Red Spot Glass Cardinal
Red Spot Trimma Goby
Red spotted copeina
Red Spotted Dottyback
Red Spotted Hawkfish
Red spotted pyrrhulia
Red steenbras
Red Stop Light Cardinal
Red stripe angelfish
Red Stripe Anthias
Red Tail Cardinal
Red Tail Flasher Wrasse
Red Tail Wrasse
Red tailed black shark
Red tailed butterflyfish
Red tailed catfish
Red tailed rasbora
Red terror cichlid
Red tiger motaguense
Red tiger oscar
Red V Tail Grouper
Red wag lyretail
Red Wartskin Angler
Red whiptail catfish
Red-lipped batfish
Red-Stripe Cardinal
Redback paradise fish
Redbreast freshwater sunfish
Redear freshwater sunfish
Redeye bass
Redfin ontoculus
Redfin pickerel
Redfin worm
RedHead Pseudochromis
Redlined Tilefish
Redlip Blenny
Redtail catfish
Redtail Filefish
Redtooth triggerfish
Reef Butterflyfish
Reef eel
Reef squirrelfish
Reef triggerfish
Reeve's moray
Regal angelfish
Regan’s anchovy
Regan’s fangtooth pellonuline
Reidi Seahorse
Remoras
Requiem shark
Resplendent Anthias
Reticulated moray eel
Reticulate hookjaw moray
Reticulate knifefish
Reticulate moray
Reunion herring
Reynald’s grenadier anchovy
Rhino Blenny
Rhinoceros LeatherJacket
Rhomboid Golden Fairy Wrasse
Ribbon eel
Rice paddy eel
Richardson’s sardinella
Ridged eel
Ridge fin eel
Ring Eye Pygmy Goby
Ring Eyed Dottyback
Ring Tail Tang
Ring-Tailed Cardinal
Ringed moray
Ringed Wrasse
Rio anchovy
Rio grande chub
Rio grande cutthroat trout
Rio grande sucker
Rio negro pygmy anchovy
Rippled Rockskipper Blenny
Ripsaw catfish
River carpsucker
River eel
River plate sprat
Riverbreem
Roach
Roanoke bass
Robustus Butterflyfish
Rock bass
Rock beauty angel
Rock cod
Rock hind
Rockmover wrasse
Rohu carp
Rolland's Damsel
Ronquillo’s anchovy
Roosterfish
Ropefish
Rose Band Fairy Wrasse
Rosy barb
Rosy red minnow
Rosy Scales Fairy Wrasse
Rosy tetra
Rough-head whiptail
Round belly pellonuline
Round goby
Round jaw bonefish
Round sand eel
Round tail chub
Round whitefish
Royal knifefish
Royal pencil wrasse
Royal pleco
Royal sprat
Rubberlip surfperch
Rubbernose conger
Ruby barb
Ruby Finned Fairy Wrasse
Ruby Flame Cardinal
Ruby Longfin Fairy Wrasse
Ruby Red Dragonet
Rudd cryptid
Rufe
Rufus snake eel
Rummy nose tetra
Russel’s oarfish
Russian sturgeon
Rusty Angelfish
Rusty cichlid
Sabah Dottyback
Sacramento perch
Saddle grunt
Saddleback Butterflyfish
Saddled hillstream loach
Saddled moray
Saffron cod
Sailfin eel
Sailfin grouper
Sailfin pleco
Sailfin snake eel
Sailfin Snapper
Sailfin tang
Sakhalanain char
Sakhalin sturgeon
Sakhalin taimen
Sakura Anthias
Salmon red rainbowfish
Salmon smooth-head
Salt-and-pepper corydoras
Saltwater Sailfin Molly
Salvelinus colii
Salvelinus evasus
Salvelinus gritzenkoi
Salvelinus krogiusae
Salvelinus kronocius
Salvelinus kuznetzovi
Salvelinus levanidovi
Salvelinus lonsdalii
Salvelinus mallochi
Salvelinus maxillaris
Salvelinus neocomensis
Salvelinus perisii
Salvelinus schmidti
Salvelinus struanensis
Salvelinus taimyricus
Salvelinus thingvallensis
Salvin’s cichlid
Samoan anchovy
Sandbar shark
Sand seatrout
Sand sturgeon
Sand tiger shark
Sand Tilefish
Sandy ridgefin eel
Sanaga pygmy herring
Sapo Puffer
Saposhnikovi shad
Sardina
Sargassum Angler
Sargassum fish
Sargassum Trigger
Sargo fish
Sauger
Saugeye
Sawtail Tang
Sawtooth barracuda
Sawtooth eel
Sawtooth moray
Sawtooth snipe
Scaled sardine
Scale sardine
Scaly hairfin anchovy
Scaly Reef Chromis
Scamp grouper
Scarlet badis
Scarlet PinStripe Wrasse
Scharff’s char
Schomburgk’s leaf fish
Schooling bannerfish
Schoolmaster snapper
Schultz’s worm eel
Scissortail chromis
Scissortail Damsel
Scissortail goby
Scofield’s anchovy
Scopas Tang
Scott's Fairy Wrasse
Scrawled Blue Cowfish
Scrawled Butterflyfish
Scrawled Filefish
Scribbled angelfish
Scribbled Boxfish
Scribbled filefish
Scribbled puffer
Scribbled Rabbitfish
Scythe butterflyfish
Sea eel
Sea Goblin
Sea Grass Wrasse
Sea lamprey
Sea snake
Sebae Clownfish
Segmented Sailfin Blenny
Semicircle angel
Sergeant Major Damsel
Serpae tetra
Severum cichlid
Shad mooneye
Shadow bass
Shafted bonefish
Shaggy Anglerfish
Sharktooth moray
Sharpfin barracuda
Sharpjaw bonefish
Sharpnose garden eel
Sharpnose sand eel
Sharpnose sawtooth pellonuline
Sharpnose snake eel
Sharpnose worm eel
Sharptail snake eel
Sherbert anthias
Shield darter
Shiner perch
Shiro anago
Shoal bass
Short billed spearfish
Short bodied sardine
Short dragonfish
Short finger anchovy
Short finned worm eel
Short hairfin anchovy
Short hand anchovy
Short head anchovy
Short jaw tapertail anchovy
Short lined pyrrhulina
Short mackerel
Short manned sand eel
Short snout conger
Short tail Bristletooth Tang
Short tail conger
Short tail pike conger
Short tail shortface eel
Short tail snake eel
Short tail snake moray
Short tail thryssa
Short tail viper eel
Short toothed moray
Short tooth sawpalate
Short worm eel
Short-finned eel
Shortfin cutthroat eel
Shortfin eel
Shortfin false moray
Shortfin mako shark
Shortfin spiny eel
Shorthead conger
Shorthead hairfin anchovy
Shorthead snake eel
Shortnose batfish
Shortnose gar
Shortnose sturgeon
Shovelnose sturgeon
Shovelnose tiger catfish
Shubunkin
Siamese algae eater
Siamese fighting fish
Siamese flying fox
Siamese stone lapping sucker
Siamese tigerfish
Siberian sturgeon
Siboga snake eel
Siboga worm eel
